County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
전라남도,여수시,국동,호 37-100번지 외4필지,롯데쇼핑(주) 롯데몰 여수점,대형마트,34.729966,127.719252
전라남도,순천시,덕암동,151번지,SC아울렛,전문점,34.9412389,127.510869
전라남도,순천시,조례동,758번지,뉴코아순천아울렛킴스,대형마트,34.9733604,127.5219599
경상북도,구미시,신평동,465호,롯데쇼핑(주)롯데마트구미점,복합쇼핑몰,36.113795,128.365292
경상북도,구미시,광평동,792-21 홈플러스 구미광평점,홈플러스(주) 구미점,대형마트,36.1027449,128.3637886
전라남도,여수시,선원동,1268번지 2호,롯데쇼핑(주) 롯데마트 여천점,대형마트,34.7772324,127.6511353
전라북도,전주시완산구,중노송동,495번지 6호,홈플러스 주식회사 전주완산점,대형마트,35.8237173,127.1500796
경상남도,사천시,사천읍,정의리 394호,(사단법인)사천읍시장 번영회,그 밖의 대규모점포,35.0840865,128.0881826
경상남도,통영시,광도면,죽림리 1566번지 2호,(주) 이마트 통영점,복합쇼핑몰,34.8879109,128.4174753
전라남도,광양시,중동,1732번지 3호,중마시장,시장,34.9385939,127.6991533
경상북도,경주시,용강동,800번지 11호,홈플러스(주)경주점,대형마트,35.8744095,129.2249553
경상남도,창원시,중앙동,91호,신세계 이마트 창원점,대형마트,35.2263759,128.6799532
경상북도,안동시,옥동,796번지 1호,(주)이마트 안동점,대형마트,36.5584943,128.6993862
경상북도,영천시,오수동,286호,(주)이마트영천점,대형마트,35.9581655,128.9109802
경상남도,진해시,석동,543-5호,롯데쇼핑(주)롯데마트진해점,대형마트,35.1582039,128.6987535
경상남도,양산시,삼호동,7B-1L호,롯데쇼핑(주)롯데마트 웅상점,대형마트,35.4142727,129.1841462
경상남도,양산시,삼호동,7B-1L외18필지,롯데쇼핑(주) 롯데마트 웅상점,대형마트,35.4142727,129.1841462
전라남도,순천시,조례동,975번지 1호 외 39필지,홈플러스(주) 순천점,대형마트,34.9612203,127.5202891
경상남도,창원시,의창구,팔용동 30-1 뉴코아아울렛,뉴코아 아울렛 창원점,그 밖의 대규모점포,35.2346121,128.6420041
경상남도,창원시,의창구,팔용동 30-1 뉴코아아울렛,뉴코아아울렛 창원점,그 밖의 대규모점포,35.2346121,128.6420041
경상북도,포항시,북구,득량동 305 이마트,(주)이마트 포항이동점,복합쇼핑몰,36.0316967,129.3390379
경상남도,김해시,장유면,대청리 300호,롯데쇼핑(주) 롯데마트장유점,대형마트,35.165946,128.830781
경상남도,양산시,중부동,705호,(주)이마트 양산점,대형마트,35.336857,129.0263823
전라북도,전주시완산구,서신동,971호,롯데쇼핑(주) 롯데백화점 전주점,백화점,35.8345301,127.1218052
경상북도,영주시,풍기읍,서부리 145번지 3호,풍기인삼시장,그 밖의 대규모점포,36.8729123,128.5240707
경상남도,창원시,성산구,상남동 44번지 1호 대동백화점,대동백화점,백화점,35.2194884,128.6884832
전라남도,여수시,봉산동,"100-3, 100-15호",국동항 유통타운,그 밖의 대규모점포,34.7293972,127.7246812
경상남도,창원시,마산회원구,합성1동 586번지,(주)대현프리몰 창원점,쇼핑센터,35.237668,128.5808763
전라남도,목포시,상동,1134호,롯데쇼핑(주)롯데마트맥스 목포점,대형마트,34.7972621,126.4293761
경상북도,구미시,광평동,65번지 1호,(주)이마트 구미점,그 밖의 대규모점포,36.1094842,128.3648791
경상남도,마산시,창포동1가,8번지 1호,롯데쇼핑(주) 롯데마트 마산점,구분없음,35.184733,128.562238
경상남도,창원시,성산구,중앙동 91번지,(주) 이마트 창원점,대형마트,35.2263759,128.6799532
경상남도,창원시,상남동,79호,롯데백화점 창원점,백화점,35.2128,128.5746
전라남도,여수시,오림동,405-1호,(주)이마트여수점,복합쇼핑몰,34.758014,127.7149758
전라남도,여수시,오림동,405번지 1호,신세계 이마트 여수점,대형마트,34.758014,127.7149758
경상남도,김해시,한림면,신천리 170번지 1호,자어언트가구프라자,전문점,35.2835283,128.8269049
경상북도,포항시,남구,인덕동 161번지 176호,(주)이마트 포항점,복합쇼핑몰,35.9923883,129.3965064
전라북도,익산시,영등동,833번지 2호,롯데쇼핑(주)롯데마트 익산점,대형마트,35.9594916,126.9734308
경상북도,경산시,중방동,332번지 13호,NC 경산점,쇼핑센터,35.8214918,128.7318106
경상남도,마산시,산호동,10번지 3 호,(주)신세계 마산점,백화점,35.2202501,128.5868007
전라북도,군산시,경암동,590번지 296 호,(주)이마트군산점,대형마트,35.9826161,126.7363721
전라남도,목포시,옥암동,915번지 25호,(주)이마트목포점,복합쇼핑몰,34.8133774,126.4252221
경상북도,포항시북구,학산동,127번지 9호 롯데백화점,롯데백화점 포항점,백화점,36.0511158,129.3712336
경상남도,김해시,내동,1131-2,홈플러스(주) 김해점,대형마트,35.2418326,128.8701888
전라북도,전주시,완산구,고사동 96번지 1호 고사동 105번지,NC WAVE 객사점,복합쇼핑몰,35.8195703,127.1450442
경상남도,창원시,성산구,가음동 21-20번지,가음시장대상가,그 밖의 대규모점포,35.2079585,128.6970839
경상남도,창원시,상남동,16번지,상남시장,그 밖의 대규모점포,35.222208,128.6833608
경상남도,창원시,반지동,78호,(주)아람마트 창원점,대형마트,35.2399735,128.6625528
전라남도,순천시,풍덕동,300호,한국까르푸주식회사순천점,쇼핑센터,34.9400589,127.5090201
경상남도,김해시,한림면,신천리 736번지 1 호,노바가구,대형마트,35.2773222,128.8261421
전라북도,김제시,서암동,397번지 1 호,마트크럽,쇼핑센터,35.8049841,126.8827852
전라남도,순천시,해룡면,상삼리 426호,블루마트,그 밖의 대규모점포,34.947319,127.5341314
경상남도,양산시,중부동,696-1호,양산신도시 대동황토방아파트상가,그 밖의 대규모점포,35.3382497,129.0338683
전라북도,김제시,요촌동,272번지 1 호,디씨몰,쇼핑센터,35.801274,126.8849107
전라남도,목포시,산정동,1383호,자유시장,그 밖의 대규모점포,34.792963,126.4030689
전라남도,목포시,석현동,1171번지 3 호,청호시장,그 밖의 대규모점포,34.8158436,126.4241404
전라북도,김제시,옥산동,286번지 3 호,N마트,쇼핑센터,35.7967467,126.8828766
전라남도,순천시,연향동,1327호,조은프라자,그 밖의 대규모점포,34.9535248,127.5203034
경상북도,포항시남구,지곡동,481-1호,그린프라자,그 밖의 대규모점포,36.0275086,129.3247152
전라북도,군산시,나운동,805-1호,동아26센타,그 밖의 대규모점포,35.9635272,126.6930537
경상남도,창원시,성산구,반림동 4번지 1호 현대2차아파트,농협 하나로마트 반림점,복합쇼핑몰,35.2370292,128.6747694
전라북도,전주시,완산구,태평동 36번지 1호,전주중앙시장,그 밖의 대규모점포,35.8248012,127.1422621
전라북도,전주시완산구,서신동,호 767,E 마트,그 밖의 대규모점포,35.831085,127.115549
전라북도,김제시,신풍동,44번지 6호,뉴마트,쇼핑센터,35.7943229,126.9010767
경상북도,김천시,평화동,28번지 8 호,김천농협 하나로마트,대형마트,36.1237649,128.117366
전라북도,전주시,완산구,중앙동2가 26-16,디쟈트,전문점,35.8178807,127.1438235
전라북도,전주시완산구,고사동,호 1가418,유스데스크,그 밖의 대규모점포,35.8203,127.143
경상남도,마산시,해운동,64호,(주)신마산시장,그 밖의 대규모점포,35.18026,128.562338
전라남도,순천시,조례동,산89-8호,킴스클럽순천점,대형마트,34.972307,127.5216641
경상북도,김천시,신음동,990번지 1호,(주)이마트 김천점,대형마트,36.1349891,128.1168315
전라북도,김제시,검산동,820번지 3 호,썬마트,쇼핑센터,35.7980128,126.9051339
경상남도,마산시,오동동,18번지 61호,(주)기산프라쟈,대형마트,35.2066891,128.5805769
경상남도,창원시,마산합포구,자산동 330-1 하얀집,롯데슈퍼 마산자산점,그 밖의 대규모점포,35.2018213,128.558743
경상남도,거제시,장승포동,283번지 99호,신부시장,그 밖의 대규모점포,34.8681483,128.7300843
전라북도,전주시덕진구,송천동1가,호 481-4,굿마트,그 밖의 대규모점포,35.859349,127.125463
경상남도,창원시,상남동,73-4호,창원코아상가,그 밖의 대규모점포,35.2204845,128.6794787
전라북도,남원시,왕정동,146번지 1 호,이마트 남원점,대형마트,35.4076321,127.3748163
경상남도,김해시,외동,1291번지 9 호,한국그랜드쇼핑,쇼핑센터,35.233762,128.8630419
경상남도,사천시,곤명면,정곡리 4B호,완사시장,그 밖의 대규모점포,35.1264628,127.974844
경상남도,김해시,어방동,502번지 7 호,어방종합시장,그 밖의 대규모점포,35.2402918,128.9010182
경상남도,마산시,동성동,50호,워너비마산점시장,그 밖의 대규모점포,35.2059768,128.5781833
전라북도,김제시,요촌동,213번지 4호,농협하나로마트,쇼핑센터,35.8005531,126.8887835
전라북도,익산시,창인동1가,152번지 24호,익산송원백화점,백화점,35.9411575,126.9501875
전라북도,전주시덕진구,우아동3가,호 753-1,대한통운 마트,그 밖의 대규모점포,35.848082,127.15955
경상남도,창원시,중앙동,98-6호,창원그린피아상가,그 밖의 대규모점포,35.221695,128.6760018
경상남도,진주시,상대동,304번지 4 호,상대동한보아파트단지내상가시장,그 밖의 대규모점포,35.1811894,128.1136723
경상북도,포항시북구,죽도동,2-4호,그린종합시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,거제시,신현읍,고현리 961번지 59호,회원프라자,그 밖의 대규모점포,34.888521,128.620503
전라남도,여수시,서교동,280번지,(주)서시장,시장,34.7417917,127.7286181
경상남도,남해군,남해읍,북변리 316호,남해공용여객터미널상가,그 밖의 대규모점포,34.8416096,127.8982539
경상남도,창원시,팔용동,190번지,서원유통(탑마트),그 밖의 대규모점포,35.260565,128.6144102
경상남도,거제시,고현동,961번지 153호,한라프라자,그 밖의 대규모점포,34.8884319,128.6205849
경상남도,마산시,오동동,12번지 3호,프라자1번가시장,그 밖의 대규모점포,35.2070504,128.5820097
경상남도,마산시,동성동,313호,정우새어시장,그 밖의 대규모점포,35.2041141,128.5787279
경상북도,포항시북구,죽도동,2-4호,지곡프라자.,그 밖의 대규모점포,36.0363475,129.3683914
전라북도,전주시덕진구,금암동,호 1584,두산 그랜드 타운,그 밖의 대규모점포,35.837424,127.133088
전라북도,부안군,줄포면,줄포리 728-3 줄포시장,줄포상설시장,그 밖의 대규모점포,35.5876268,126.6767775
경상남도,거제시,신현읍,고현리 56번지 1호,장평종합시장,그 밖의 대규모점포,34.88696,128.627206
경상남도,진주시,평거동,301-1 한보하이타운,평거한보하이타운상가,그 밖의 대규모점포,35.1726352,128.0592803
경상남도,창원시,명서동,75-16호,명곡종합상가,그 밖의 대규모점포,35.2484916,128.6462111
전라남도,순천시,남내동,65호,월드마트,그 밖의 대규모점포,34.9537088,127.4851454
경상북도,포항시북구,죽도동,2-4호,신단지구매시설,그 밖의 대규모점포,36.0363475,129.3683914
전라남도,순천시,조례동,1608호,대주종합상가,그 밖의 대규모점포,34.9561213,127.5287005
전라남도,순천시,연향동,1347호,동성아파트상가,그 밖의 대규모점포,34.9500984,127.5189299
전라남도,순천시,해룡면,상삼리 657호,원앙아파트상가,그 밖의 대규모점포,34.9469184,127.531301
전라남도,순천시,연향동,1333호,동부상설시장,그 밖의 대규모점포,34.9515867,127.5213185
경상남도,양산시,상북면,소토리 1287-27외2필지호,대우마리나 아파트상가 시장,그 밖의 대규모점포,35.3881469,129.0496263
전라북도,전주시,완산구,효자동1가 454번지 1호,서도프라자,그 밖의 대규모점포,35.8055846,127.114936
경상남도,진주시,강남동,219호,진주동성상가,그 밖의 대규모점포,35.1809127,128.0893555
전라북도,김제시,요촌동,288호,김제축협매장,쇼핑센터,35.8034607,126.8847051
경상남도,창원시,상남동,45-1호,성원그랜드종합상가,그 밖의 대규모점포,35.2152774,128.5722623
경상남도,마산시,자산동,17번지 1호 9브록 1롯트,자산경남상가시장,그 밖의 대규모점포,35.2063577,128.5648968
경상북도,포항시북구,죽도동,2-4호,(주)아남유통,그 밖의 대규모점포,36.0363475,129.3683914
전라북도,전주시완산구,전동3가,호 136,코오롱 상가,그 밖의 대규모점포,35.813153,127.144904
경상남도,거제시,옥포동,1293번지 1호,옥현상가,그 밖의 대규모점포,34.8969464,128.6899185
경상남도,마산시,해운동,37번지 4호,대동씨코아종합상가시장,그 밖의 대규모점포,35.1803383,128.5622545
경상남도,창원시,봉곡동,"호 61-10,16,17번지",봉곡진보프라자상가,그 밖의 대규모점포,35.2462,128.6631
경상남도,양산시,덕계동,362호,대승하이아트 상가 시장,그 밖의 대규모점포,35.3761911,129.157255
경상남도,김해시,삼방동,179번지 1호,국제타운상가,그 밖의 대규모점포,35.2440234,128.9081287
경상남도,김해시,삼정동,76번지 1 호,백제종합상가,그 밖의 대규모점포,35.2341548,128.8960864
경상남도,창원시,중앙동,97-6호,창원캔버라타운,그 밖의 대규모점포,35.2212244,128.6768262
경상남도,창원시,팔용동,124번지 2호,대동중앙상가,그 밖의 대규모점포,35.2556295,128.6146983
경상남도,양산시,덕계동,745-1호,덕계종합상설시장,그 밖의 대규모점포,35.373842,129.1504608
경상남도,양산시,평산동,산23-3외 12필지호,태원아파트 상가시장,그 밖의 대규모점포,35.3845417,129.1458241
경상남도,양산시,평산동,570외 15필지호,봉우아파트 상가시장,그 밖의 대규모점포,35.3885519,129.1414297
경상남도,양산시,물금읍,범어리 502-1호,범어대동상가,그 밖의 대규모점포,35.3357446,129.0063683
경상남도,창원시,팔용동,16-1호,창원기계공구상가,그 밖의 대규모점포,35.2339601,128.6409874
경상남도,김해시,외동,1251호,대동종합상가,그 밖의 대규모점포,35.2336123,128.8642126
전라북도,익산시,여산면,호산리 산32번지 6 호,(주)큰길 여산휴게소,대형마트,36.0497644,127.1008511
전라북도,전주시완산구,고사동,호 1가 155-1,전일시장,그 밖의 대규모점포,35.8203,127.143
경상남도,진주시,이현동,21번지 3 호,이현종합시장,그 밖의 대규모점포,35.2046726,128.0479273
경상남도,김해시,삼정동,589번지 1 호,호성상가,그 밖의 대규모점포,35.2305597,128.8939188
경상남도,통영시,정량동,1158번지 35호,사단법인삼성타워프라자,그 밖의 대규모점포,34.84581,128.4299777
경상남도,창원시,중앙동,97번지 2호,동성올림픽타운,그 밖의 대규모점포,35.2225326,128.6779294
전라남도,순천시,남내동,55-1호,황금프라자,그 밖의 대규모점포,34.9547136,127.4843822
경상남도,양산시,신기동,436-2호,한마음상가 시장,그 밖의 대규모점포,35.3544727,129.0417456
경상남도,창원시,사파동,93호,사파동성종합상가,그 밖의 대규모점포,35.2195808,128.7043603
전라남도,광양시,금호동,716번지,백운쇼핑센터,쇼핑센터,34.9403551,127.7319075
경상남도,김해시,구산동,호 구획정리지구 20블럭,광남백조아파트상가,그 밖의 대규모점포,35.2494,128.8747
전라남도,순천시,연향동,1345호,대우상가,그 밖의 대규모점포,34.9487495,127.521247
경상남도,김해시,어방동,499호,대우유토피아상가,그 밖의 대규모점포,35.2432877,128.9013347
전라남도,순천시,장천동,39-3호,로얄프라자,그 밖의 대규모점포,34.9493793,127.4888205
경상남도,마산시,월영동,593호,(주)화인주택,그 밖의 대규모점포,35.1762201,128.5551925
경상남도,창원시,대방동,358번지,대동훼미리종합상가,그 밖의 대규모점포,35.2110527,128.7088677
경상남도,진주시,상봉동,1096호,상봉한주타운상가,그 밖의 대규모점포,35.1959577,128.0711927
경상남도,창원시,대방동,356번지,대방덕산상가,그 밖의 대규모점포,35.2127965,128.7065623
전라북도,전주시덕진구,인후동1가,호 782,기린시장,그 밖의 대규모점포,35.831342,127.157989
경상남도,김해시,삼방동,692호,화인상가,그 밖의 대규모점포,35.2517722,128.9107232
전라북도,전주시덕진구,인후동2가,호 1575-1,성락시장,그 밖의 대규모점포,35.839933,127.146
경상남도,창원시,신월동,68-1호,토월복합상가,그 밖의 대규모점포,35.2280773,128.6919402
경상북도,포항시북구,용흥동,366호,용흥시장,그 밖의 대규모점포,36.0428044,129.3527309
경상남도,창원시,외동,916호,한덕한신타워아파트상가,그 밖의 대규모점포,35.2146789,128.6758498
경상남도,김해시,삼방동,691번지 2 호,한일아파트종합상가,그 밖의 대규모점포,35.2505696,128.9103419
경상남도,양산시,교동,산85호,협성상가시장,그 밖의 대규모점포,35.3424357,129.0230066
경상남도,창원시,반지동,23번지 대동아파트,대동그린코아상가,그 밖의 대규모점포,35.2446908,128.6699975
경상남도,김해시,삼방동,189호,김해어방동성상가,그 밖의 대규모점포,35.2463134,128.9107083
전라남도,순천시,남내동,76-1호,중앙지하상가,그 밖의 대규모점포,34.9536877,127.4841675
경상북도,구미시,송정동,60번지 동아백화점,동아백화점구미점,대형마트,36.1197613,128.348533
경상남도,진주시,주약동,156번지,한주럭키상가,그 밖의 대규모점포,35.1763998,128.0908737
경상북도,포항시남구,대도동,143-1호,해도5시장,그 밖의 대규모점포,36.0127295,129.3664082
경상북도,봉화군,봉화읍,내성리 호 394-1,봉화제2상설시장,그 밖의 대규모점포,36.88769,128.739588
전라남도,순천시,송광면,이읍리 1403-3호,송광시장,그 밖의 대규모점포,34.9749689,127.2627417
경상남도,양산시,북부동,148-3호,북부시장,그 밖의 대규모점포,35.3473246,129.0398807
경상북도,포항시북구,용흥동,142-1호,서부시장,그 밖의 대규모점포,36.0303205,129.358294
경상남도,진주시,대안동,21호,진주중앙지하도상가,그 밖의 대규모점포,35.1945509,128.0838011
경상남도,진주시,대안동,8번지 600호,진주중앙시장,그 밖의 대규모점포,35.1950326,128.0843462
경상남도,진주시,봉곡동,31번지 1호,서부시장,그 밖의 대규모점포,35.1937807,128.0762731
경상남도,진주시,칠암동,306번지 1호,천전시장,그 밖의 대규모점포,35.1850602,128.088542
경상북도,포항시북구,장성동,866-302호,장량시장,그 밖의 대규모점포,36.0654102,129.3772274
경상북도,포항시남구,상도동,629호,남부시장,그 밖의 대규모점포,36.0126278,129.3561749
경상북도,포항시북구,환호동,377-5호,환호시장,그 밖의 대규모점포,36.0680266,129.391199
경상북도,포항시북구,장성동,866-301호,장성종합시장,그 밖의 대규모점포,36.0656174,129.3770208
경상북도,포항시북구,죽도동,625-15호,중앙종합시장,그 밖의 대규모점포,36.0231349,129.3554063
경상북도,포항시북구,죽도동,2-4호,상대종합시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,통영시,북신동,663번지 6 호,북신시장,시장,34.8549068,128.4278454
경상북도,포항시남구,청림동,588-2호,청림시장,그 밖의 대규모점포,35.9965324,129.4103169
경상남도,마산시,회원동,654번지 8호,교방주공시장(주),그 밖의 대규모점포,35.2178805,128.561144
경상남도,창원시,용호동,63번지 롯데아파트,롯데종합상가,그 밖의 대규모점포,35.2344801,128.6846742
경상남도,마산시,회원동,654번지 8호,합성시장,그 밖의 대규모점포,35.2178805,128.561144
경상남도,거제시,능포동,68호,옥수동새시장,그 밖의 대규모점포,34.8846279,128.7404016
경상남도,거제시,옥포동,529번지 8 호,옥포중앙시장,그 밖의 대규모점포,34.893989,128.6892497
전라북도,임실군,오수면,오수리 351번지 1호,오수상설시장,그 밖의 대규모점포,35.5382491,127.3269414
경상남도,창원시,소계동,724-4호,소계시장,그 밖의 대규모점포,35.2568117,128.5990301
경상남도,통영시,태평동,409번지 1 호,충무데파트종합상설시장,그 밖의 대규모점포,34.8459111,128.4242855
경상남도,통영시,서호동,163호,서호전통시장,그 밖의 대규모점포,34.8430904,128.4197942
전라북도,전주시,완산구,서노송동 627번지 1호 전주코아백화점,전주코아백화점,백화점,35.8255328,127.1447885
경상북도,포항시북구,죽도동,2-4호,송도시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,창원시,상남동,73-5호,경창상가,그 밖의 대규모점포,35.2202229,128.6792568
전라북도,전주시완산구,효자동1가,호 201-2,서부시장,그 밖의 대규모점포,35.805925,127.12545
경상남도,마산시,양덕동,15번지 1호,양덕중앙시장,그 밖의 대규모점포,35.2326538,128.584169
경상남도,마산시,부림동,83호,부림상시장,그 밖의 대규모점포,35.2071676,128.5729034
전라북도,전주시완산구,경원동3가,90번지 13호,전주동부시장,그 밖의 대규모점포,35.8203196,127.1512774
전라북도,전주시완산구,경원동3가,호 90-13,동부시장,그 밖의 대규모점포,35.8209,127.149
경상북도,영주시,휴천2동,305번지,영주종합시장,시장,36.8132467,128.6221361
경상남도,창원시,반림동,10-5호,낙원상가,그 밖의 대규모점포,35.2364671,128.6674552
경상남도,진주시,하대동,70번지 2 호,공단종합시장,그 밖의 대규모점포,35.1854734,128.1198585
경상북도,영천시,야사동,187호,문화상가,그 밖의 대규모점포,35.9739094,128.9471506
전라남도,완도군,완도읍,군내리 1249번지 1 호,완도읍5일시장,그 밖의 대규모점포,34.3165179,126.7477207
경상남도,창원시,신촌동,15번지 6호,유신종합상가,그 밖의 대규모점포,35.2084192,128.6266903
경상남도,마산시,회성동,450번지 1호,회성종합시장,,35.2330391,128.5589037
전라남도,순천시,남내동,119호,중앙시장,그 밖의 대규모점포,34.9532634,127.4845298
경상남도,창원시,반림동,,반송종합시장,그 밖의 대규모점포,35.238,128.668
경상북도,포항시북구,죽도동,2-4호,양학시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,마산시,부림동,87호,부림시장,그 밖의 대규모점포,35.205768,128.5724
경상남도,마산시,석전동,226번지 2호,역전통합시장,그 밖의 대규모점포,35.2364269,128.5792491
경상남도,마산시,구암동,88번지 2호,서마시장,그 밖의 대규모점포,35.2497663,128.6003861
경상북도,포항시북구,죽도동,2-4호,동해종합시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,마산시,구암동,18번지 1호,구암형대시장,그 밖의 대규모점포,35.2660463,128.5839034
경상남도,창원시,중앙동,69-1호,중앙시장,그 밖의 대규모점포,35.2271896,128.676033
경상남도,통영시,중앙동,38-4호,통영중앙시장사업협동조합,그 밖의 대규모점포,34.8452887,128.4246418
경상북도,봉화군,봉화읍,내성리 394-18호,봉화제1상설시장,그 밖의 대규모점포,36.8905555,128.7358361
경상남도,양산시,중부동,423-5호,남부시장,그 밖의 대규모점포,35.3428196,129.0372106
경상남도,진주시,상대동,193번지 1 호,동부종합상가,그 밖의 대규모점포,35.1870481,128.1162019
경상남도,거제시,신현읍,고현리 98번지 27호,고현종합시장,그 밖의 대규모점포,34.886438,128.623741
경상남도,마산시,양덕동,164번지 20호,양덕종합시장,그 밖의 대규모점포,35.2229021,128.5898378
경상남도,창원시,신촌동,33번지 2호,양곡시장,그 밖의 대규모점포,35.200768,128.6278539
전라남도,순천시,덕암동,227-1호,역전시장,그 밖의 대규모점포,34.943821,127.5035021
경상남도,진주시,상대동,276번지 17 호,자유시장,그 밖의 대규모점포,35.1802565,128.1097157
경상남도,마산시,회원동,362번지 17호,회원상가시장,그 밖의 대규모점포,35.2216111,128.5704288
경상남도,마산시,석전동,257번지 1호,역전시장,그 밖의 대규모점포,35.2304218,128.5748965
전라북도,전주시완산구,전동3가,호 3-242,남부시장,그 밖의 대규모점포,35.813153,127.144904
경상남도,마산시,구암동,88번지 2호,구암시장,그 밖의 대규모점포,35.2497663,128.6003861
경상남도,마산시,산호동,28번지 28호,산호시장,그 밖의 대규모점포,35.2192624,128.5825893
전라남도,순천시,풍덕동,1264호,남부상설시장,그 밖의 대규모점포,34.9453204,127.4953718
경상남도,김해시,동상동,881호,사단법인김해시장번영회,그 밖의 대규모점포,35.2361126,128.883467
경상남도,마산시,상남동,40번지 1호,북마산중앙시장,그 밖의 대규모점포,35.2160702,128.5711621
전라남도,순천시,동외동,호 199-5,북부상설시장,그 밖의 대규모점포,34.957,127.4877
전라남도,완도군,완도읍,군내리 822번지 111호,중앙시장,그 밖의 대규모점포,34.3144079,126.7539883
전라북도,부안군,부안읍,서외리 21 상설시장,부안상설시장,그 밖의 대규모점포,35.7271057,126.732991
경상남도,마산시,오동동,290호,자유시장,그 밖의 대규모점포,35.2086749,128.5817035
전라남도,목포시,용당동,1052호,동부시장,그 밖의 대규모점포,34.8041152,126.3919661
전라남도,목포시,남교동,108번지 40 호,제일시장,그 밖의 대규모점포,34.7944697,126.3835196
경상북도,포항시북구,죽도동,2-4호,죽도시장,그 밖의 대규모점포,36.0363475,129.3683914
경상남도,마산시,회원동,49번지 1호,태화종합시장,그 밖의 대규모점포,35.222108,128.5521399
전라남도,순천시,주암면,창촌리 246-1호,창촌시장,그 밖의 대규모점포,35.0576163,127.2794407
전라남도,완도군,노화읍,이포리 168호,노화읍5일시장,그 밖의 대규모점포,34.1776879,126.5738504
전라남도,완도군,금일읍,화목리 739번지 1 호,금일읍 5일시장,그 밖의 대규모점포,34.3543844,127.0205305
전라남도,목포시,남교동,88호,중앙식료시장,그 밖의 대규모점포,34.7943165,126.382875
경상북도,포항시북구,대신동,54-2호,북부시장,그 밖의 대규모점포,36.0480766,129.3700561
경상북도,포항시북구,흥해읍,성내리 호,흥해시장,그 밖의 대규모점포,36.107199,129.341663
경상북도,포항시북구,흥해읍,성내리 호,흥해시장,그 밖의 대규모점포,36.107199,129.341663
경상북도,포항시북구,신광면,토성리 호,신광시장,그 밖의 대규모점포,36.130136,129.262907
경상북도,포항시북구,청하면,미남리 호,청하시장,그 밖의 대규모점포,36.19957,129.337886
전라남도,완도군,군외면,원동리 222번지 8 호,군외5일시장,그 밖의 대규모점포,34.3879397,126.647538
전라남도,순천시,승주읍,서평리 423-1호,승주시장,그 밖의 대규모점포,35.013234,127.3885926
전라남도,순천시,주암면,광천리 54-1호,주암시장,그 밖의 대규모점포,35.0757677,127.2351977
전라남도,목포시,남교동,111번지 9호,중앙공설시장,그 밖의 대규모점포,34.7934017,126.3832325
전라남도,순천시,별량면,봉림리 207-4호,별량시장,그 밖의 대규모점포,34.8741416,127.4517467
전라남도,순천시,황전면,괴목리 45-1호,괴목시장,그 밖의 대규모점포,35.1025656,127.4274331
전라남도,완도군,고금면,농상리 385호,고금면5일시장,그 밖의 대규모점포,34.395423,126.8000155
경상남도,함안군,칠원면,구성리 732호,칠원시장,그 밖의 대규모점포,35.3056988,128.5198685
경상남도,함안군,가야읍,말산리 420-2호,아라시장,그 밖의 대규모점포,35.2761047,128.4061691
경상남도,함안군,군북면,중암리 83-10호,군북시장,그 밖의 대규모점포,35.2611033,128.3465717
경상북도,포항시남구,동해면,도구리 호,기북시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,기북시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,기북시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,기북시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,영천시,대창면,대창리 1076번지 11호,대창공설시장,그 밖의 대규모점포,35.8860099,128.8889252
경상북도,영천시,신녕면,화성리 866번지 1호,신녕공설시장,그 밖의 대규모점포,36.0420251,128.7874114
경상북도,영천시,금호읍,교대리 167번지 35호,금호공설시장,그 밖의 대규모점포,35.9323443,128.8744049
경상북도,영천시,완산동,982번지 3호,영천공설시장,그 밖의 대규모점포,35.9637804,128.9389346
경상북도,포항시남구,구룡포읍,구룡포리 호,구룡포시장,그 밖의 대규모점포,35.98516,129.546148
경상북도,포항시북구,흥해읍,성내리 호,오천시장,그 밖의 대규모점포,36.107199,129.341663
경상북도,포항시북구,흥해읍,성내리 호,오천시장,그 밖의 대규모점포,36.107199,129.341663
경상북도,포항시북구,송라면,광천리 호,송라시장,그 밖의 대규모점포,36.228834,129.356945
경상북도,포항시북구,송라면,광천리 호,송라시장,그 밖의 대규모점포,36.228834,129.356945
경상북도,포항시북구,송라면,광천리 호,기계시장,그 밖의 대규모점포,36.228834,129.356945
경상북도,포항시북구,송라면,광천리 호,기계시장,그 밖의 대규모점포,36.228834,129.356945
경상북도,포항시남구,동해면,도구리 호,죽장시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,죽장시장,그 밖의 대규모점포,35.988473,129.440169
경상북도,포항시남구,동해면,도구리 호,죽장시장,그 밖의 대규모점포,35.988473,129.440169
