Station_Name,Latitude,Longitude,County,City
중금,35.639648,127.301724,전라북도,임실군
중금,35.639722,127.301711,전라북도,임실군
성수,35.640574,127.382182,전라북도,임실군
용운,35.640879,127.280471,전라북도,임실군
용운,35.641191,127.281003,전라북도,임실군
죽치,35.642161,127.199021,전라북도,임실군
신흥촌,35.644107,127.32287,전라북도,임실군
금당,35.644179,127.309816,전라북도,임실군
어리동,35.644184,127.154859,전라북도,임실군
어리동,35.644355,127.154658,전라북도,임실군
상가덕,35.6455,127.236183,전라북도,임실군
대왕입구,35.645918,127.366896,전라북도,임실군
삼봉,35.646179,127.345501,전라북도,임실군
삼봉,35.646238,127.34537,전라북도,임실군
대왕입구,35.64622,127.367035,전라북도,임실군
삼봉,35.647658,127.344342,전라북도,임실군
예원대학교,35.64793,127.271701,전라북도,임실군
병암.대리,35.648017,127.269735,전라북도,임실군
예원대학교,35.648001,127.271683,전라북도,임실군
병암.대리,35.64808,127.269771,전라북도,임실군
용산(예원대사거리),35.649892,127.283194,전라북도,임실군
기암,35.650037,127.167363,전라북도,임실군
기암,35.650125,127.167352,전라북도,임실군
용산(예원대사거리),35.650124,127.283393,전라북도,임실군
동곡,35.650179,127.181155,전라북도,임실군
대왕,35.650247,127.362273,전라북도,임실군
두류,35.653526,127.247875,전라북도,임실군
두언동,35.653697,127.154832,전라북도,임실군
두언동,35.653705,127.15458,전라북도,임실군
두류,35.65375,127.247905,전라북도,임실군
부대앞,35.65396,127.256155,전라북도,임실군
부대앞,35.654067,127.25611,전라북도,임실군
신평면사무소,35.655977,127.224383,전라북도,임실군
신평면사무소,35.65609,127.224429,전라북도,임실군
호양,35.656173,127.241066,전라북도,임실군
호양,35.656437,127.241115,전라북도,임실군
상천,35.6569,127.23109,전라북도,임실군
상천,35.656989,127.231101,전라북도,임실군
가정,35.656851,127.279182,전라북도,임실군
상원,35.65708,127.228464,전라북도,임실군
상원,35.657155,127.228358,전라북도,임실군
도봉,35.657288,127.296623,전라북도,임실군
대리,35.657565,127.266437,전라북도,임실군
대리,35.657673,127.266311,전라북도,임실군
가정,35.657964,127.278007,전라북도,임실군
병암,35.661003,127.27829,전라북도,임실군
관촌역,35.661019,127.276281,전라북도,임실군
병암,35.661063,127.278342,전라북도,임실군
관촌역,35.661845,127.276007,전라북도,임실군
금정,35.663236,127.211693,전라북도,임실군
금정,35.663415,127.211798,전라북도,임실군
율치,35.664312,127.185602,전라북도,임실군
율치,35.664492,127.185639,전라북도,임실군
사선대,35.66826,127.272222,전라북도,임실군
금정마을,35.668305,127.208819,전라북도,임실군
외량,35.668844,127.152158,전라북도,임실군
외량,35.668719,127.152264,전라북도,임실군
농원,35.671581,127.282218,전라북도,임실군
농원,35.671768,127.282205,전라북도,임실군
관촌터미널,35.673174,127.269785,전라북도,임실군
관촌터미널,35.673327,127.270136,전라북도,임실군
창평,35.341047,126.525331,전라북도,고창군
송암,35.450809,126.660129,전라북도,고창군
고창군고인돌박물관,35.440881,126.650924,전라북도,고창군
월평,35.421353,126.618653,전라북도,고창군
구암,35.480337,126.600077,전라북도,고창군
공음,35.377796,126.511888,전라북도,고창군
임리,35.488628,126.717419,전라북도,고창군
암치,35.352487,126.646752,전라북도,고창군
중금,35.32119,126.626856,전라북도,고창군
주황,35.53594,126.686655,전라북도,고창군
청계,35.376777,126.675947,전라북도,고창군
운산,35.536526,126.744761,전라북도,고창군
운산,35.536409,126.744698,전라북도,고창군
송암리,35.500095,126.724362,전라북도,고창군
여곡마을,35.510837,126.724659,전라북도,고창군
면사무소,35.489538,126.712351,전라북도,고창군
면사무소,35.489376,126.712531,전라북도,고창군
임리,35.488575,126.71718,전라북도,고창군
송촌,35.478283,126.717228,전라북도,고창군
부흥,35.469936,126.69738,전라북도,고창군
부흥,35.470116,126.697146,전라북도,고창군
게내,35.472348,126.706928,전라북도,고창군
신촌,35.472411,126.710529,전라북도,고창군
세곡리,35.465413,126.705438,전라북도,고창군
세곡리,35.465503,126.705225,전라북도,고창군
수침,35.49888,126.687458,전라북도,고창군
청소년문화의집,35.521783,126.704018,전라북도,고창군
청소년문화의집,35.521855,126.703985,전라북도,고창군
송내,35.557407,126.701462,전라북도,고창군
주항,35.540422,126.695292,전라북도,고창군
덕흥,35.513874,126.677337,전라북도,고창군
덕흥,35.513784,126.677337,전라북도,고창군
부안면건강증진센터,35.51418,126.669582,전라북도,고창군
부안면건강증진센터,35.514288,126.669569,전라북도,고창군
국순당,35.539835,126.572351,전라북도,고창군
국순당,35.539703,126.572397,전라북도,고창군
남부,35.515998,126.485641,전라북도,고창군
남부,35.515989,126.48574,전라북도,고창군
상부마을회관,35.495595,126.47477,전라북도,고창군
상부,35.496198,126.476159,전라북도,고창군
상부,35.496126,126.476169,전라북도,고창군
상부,35.496124,126.487162,전라북도,고창군
용반,35.472195,126.49889,전라북도,고창군
사반,35.479323,126.490487,전라북도,고창군
사반,35.479251,126.49052,전라북도,고창군
구시포삼거리,35.443409,126.442936,전라북도,고창군
구시포삼거리,35.443607,126.443029,전라북도,고창군
구시포,35.446094,126.443615,전라북도,고창군
구시포해수욕장,35.445625,126.435915,전라북도,고창군
신자룡,35.439579,126.451202,전라북도,고창군
신자룡,35.439642,126.451288,전라북도,고창군
생장,35.443737,126.486267,전라북도,고창군
생장,35.443818,126.486266,전라북도,고창군
용대,35.420974,126.482078,전라북도,고창군
공음,35.377598,126.512187,전라북도,고창군
학천,35.382284,126.653609,전라북도,고창군
신덕,35.56274,126.68333,전라북도,고창군
월성동,35.760695,126.909753,전라북도,김제시
용곽리,35.728991,126.882633,전라북도,김제시
용곽,35.724936,126.883646,전라북도,김제시
거먹다리,35.749646,126.85031,전라북도,김제시
용골,35.747515,126.849387,전라북도,김제시
내재,35.779675,126.834364,전라북도,김제시
대옥산,35.778759,126.831916,전라북도,김제시
다복,35.830051,126.838035,전라북도,김제시
탄상,35.828396,126.842856,전라북도,김제시
예비군훈련장,35.818701,126.981585,전라북도,김제시
중리,35.870567,126.832751,전라북도,김제시
상리마을,35.870118,126.830194,전라북도,김제시
신덕,35.869368,126.825998,전라북도,김제시
서정동,35.759591,126.923864,전라북도,김제시
서정동,35.75841,126.925065,전라북도,김제시
종야,35.850345,126.762452,전라북도,김제시
농장,35.847357,126.75692,전라북도,김제시
농장,35.846417,126.759431,전라북도,김제시
종신리,35.788239,126.818938,전라북도,김제시
제네,35.784991,126.825861,전라북도,김제시
옥산,35.784036,126.831813,전라북도,김제시
서포리,35.758987,126.784613,전라북도,김제시
석천휴게소,35.758581,126.780933,전라북도,김제시
상리,35.848544,126.930171,전라북도,김제시
반교리,35.835575,126.962057,전라북도,김제시
토정,35.88991,126.808981,전라북도,김제시
토정,35.889326,126.808972,전라북도,김제시
구성마을,35.720173,126.969729,전라북도,김제시
백오동입구,35.720274,127.030763,전라북도,김제시
금산,35.719512,127.034056,전라북도,김제시
봉월,35.767099,126.881479,전라북도,김제시
봉월,35.765405,126.87985,전라북도,김제시
고사,35.863335,126.735417,전라북도,김제시
전선,35.859989,126.726542,전라북도,김제시
망해사,35.856265,126.718773,전라북도,김제시
명동,35.855209,126.716965,전라북도,김제시
심포,35.853303,126.713157,전라북도,김제시
심포,35.853113,126.711301,전라북도,김제시
남양1리,35.785274,126.97748,전라북도,김제시
남양리,35.782697,126.973736,전라북도,김제시
남양2리,35.782487,126.970669,전라북도,김제시
창제리,35.840794,126.72334,전라북도,김제시
신광,35.838966,126.72694,전라북도,김제시
신광2리,35.8378,126.729238,전라북도,김제시
창제리,35.835508,126.733804,전라북도,김제시
광활,35.832148,126.740497,전라북도,김제시
상포마을,35.742347,126.812298,전라북도,김제시
상포,35.740552,126.813479,전라북도,김제시
신정,35.733593,126.817464,전라북도,김제시
사정,35.728471,126.820416,전라북도,김제시
후군,35.72487,126.822434,전라북도,김제시
구장산,35.8878,126.841062,전라북도,김제시
중리,35.870677,126.832741,전라북도,김제시
상리마을,35.870211,126.830132,전라북도,김제시
신덕,35.86947,126.825953,전라북도,김제시
하건,35.84206,126.887864,전라북도,김제시
하건,35.840914,126.88807,전라북도,김제시
사정,35.73263,126.944628,전라북도,김제시
산치,35.855475,126.865945,전라북도,김제시
이문안,35.803348,126.853966,전라북도,김제시
방죽안,35.803057,126.849565,전라북도,김제시
의두,35.802299,126.844601,전라북도,김제시
우독,35.801777,126.843004,전라북도,김제시
우성,35.800812,126.837478,전라북도,김제시
신평,35.800427,126.826178,전라북도,김제시
신평,35.800362,126.82381,전라북도,김제시
남산리,35.781011,126.967398,전라북도,김제시
남양3리,35.776819,126.966475,전라북도,김제시
구성마을,35.720269,126.969797,전라북도,김제시
원평아파트,35.723374,126.993495,전라북도,김제시
원평정비공단,35.720859,126.995087,전라북도,김제시
장흥,35.885262,126.809457,전라북도,김제시
화포,35.88249,126.811053,전라북도,김제시
장흥,35.882392,126.814185,전라북도,김제시
조종리,35.860892,126.90147,전라북도,김제시
내주,35.748106,126.950551,전라북도,김제시
내주마을,35.747593,126.949692,전라북도,김제시
영구,35.762325,126.797133,전라북도,김제시
불당.방목,35.761018,126.79347,전라북도,김제시
다상,35.847726,126.810163,전라북도,김제시
노계2동,35.796492,127.427019,전라북도,진안군
율현마을회관,35.898144,127.579236,전라북도,진안군
중앙,35.965205,127.518737,전라북도,진안군
감동,35.965278,127.535703,전라북도,진안군
중앙,35.96525,127.518824,전라북도,진안군
방화,35.970939,127.51583,전라북도,진안군
회룡,35.959301,127.520244,전라북도,진안군
구곡,35.923176,127.53429,전라북도,진안군
장등,35.914302,127.537062,전라북도,진안군
하리,35.902185,127.557531,전라북도,진안군
왕두골,35.944272,127.512581,전라북도,진안군
수천,35.942279,127.491675,전라북도,진안군
월계,35.93925,127.488795,전라북도,진안군
용정,35.900124,127.482098,전라북도,진안군
정자동,35.897274,127.481474,전라북도,진안군
장승,35.890943,127.476146,전라북도,진안군
갈두,35.879688,127.468971,전라북도,진안군
조림,35.871336,127.43568,전라북도,진안군
상항,35.873235,127.42391,전라북도,진안군
학동,35.889939,127.391573,전라북도,진안군
마조,35.892154,127.376375,전라북도,진안군
학동,35.8938,127.389431,전라북도,진안군
학동,35.889828,127.391633,전라북도,진안군
상항,35.873136,127.42392,전라북도,진안군
옥거,35.950526,127.488966,전라북도,진안군
와룡,35.953458,127.461512,전라북도,진안군
광석,35.961975,127.43681,전라북도,진안군
봉소,35.965575,127.434341,전라북도,진안군
성암,35.980728,127.43408,전라북도,진안군
구암,35.947212,127.438359,전라북도,진안군
안정,35.947068,127.424171,전라북도,진안군
구암,35.947107,127.438377,전라북도,진안군
상능,35.860914,127.593645,전라북도,진안군
하능,35.858814,127.589923,전라북도,진안군
추동,35.855739,127.583381,전라북도,진안군
노채,35.885237,127.554081,전라북도,진안군
노채새마을회관,35.88488,127.555872,전라북도,진안군
노채,35.885276,127.554139,전라북도,진안군
지사,35.874086,127.544816,전라북도,진안군
지사,35.869572,127.542309,전라북도,진안군
밖아담,35.867284,127.548051,전라북도,진안군
중노,35.853912,127.558054,전라북도,진안군
상노.하노,35.849626,127.560071,전라북도,진안군
후평,35.843625,127.560867,전라북도,진안군
용암,35.831917,127.554129,전라북도,진안군
대야,35.831243,127.560865,전라북도,진안군
당곡,35.901123,127.580107,전라북도,진안군
하리,35.902276,127.557578,전라북도,진안군
장등,35.914317,127.537175,전라북도,진안군
구곡,35.923156,127.534411,전라북도,진안군
회룡,35.959316,127.520357,전라북도,진안군
괴정,35.887029,127.540694,전라북도,진안군
세동,35.876664,127.518945,전라북도,진안군
대구평.신연,35.876788,127.506039,전라북도,진안군
양지,35.867709,127.477914,전라북도,진안군
금지(배넘실마을),35.860766,127.476947,전라북도,진안군
원수동,35.840285,127.484843,전라북도,진안군
금당,35.892125,127.520273,전라북도,진안군
중기,35.820162,127.475889,전라북도,진안군
회사,35.823333,127.486321,전라북도,진안군
회사,35.823445,127.48634,전라북도,진안군
고무정.고무,35.795448,127.576019,전라북도,진안군
외유,35.81644,127.565583,전라북도,진안군
호천,35.801172,127.563986,전라북도,진안군
양지마을,35.751033,127.510786,전라북도,진안군
원양지,35.754399,127.509221,전라북도,진안군
동구점,35.75876,127.504125,전라북도,진안군
부귀면사무소,35.836326,127.361198,전라북도,진안군
하평,35.766467,127.371114,전라북도,진안군
조림,35.871317,127.435551,전라북도,진안군
갈두,35.879589,127.468991,전라북도,진안군
장승,35.890839,127.476158,전라북도,진안군
정자동,35.897193,127.481541,전라북도,진안군
용정,35.900135,127.482221,전라북도,진안군
월계,35.939159,127.488813,전라북도,진안군
수천,35.942192,127.491741,전라북도,진안군
왕두골,35.944461,127.512614,전라북도,진안군
갈거,35.888597,127.441073,전라북도,진안군
무거,35.893413,127.442967,전라북도,진안군
수암마을,35.903565,127.437891,전라북도,진안군
양명,35.920356,127.435537,전라북도,진안군
방길,35.67588,127.138476,전라북도,임실군
관촌시장,35.676717,127.268594,전라북도,임실군
관촌시장,35.676789,127.268672,전라북도,임실군
횡암마을,35.679572,127.294317,전라북도,임실군
횡암마을,35.679528,127.294085,전라북도,임실군
신흥마을,35.682159,127.156308,전라북도,임실군
신흥마을,35.68212,127.156543,전라북도,임실군
지소촌,35.683182,127.215852,전라북도,임실군
지소촌,35.683245,127.215961,전라북도,임실군
수천,35.683594,127.180371,전라북도,임실군
수천,35.683696,127.180373,전라북도,임실군
신덕면사무소,35.68391,127.17753,전라북도,임실군
신덕면사무소,35.683995,127.177466,전라북도,임실군
용정마을,35.684201,127.262556,전라북도,임실군
용정마을,35.684338,127.262809,전라북도,임실군
중촌,35.687267,127.232361,전라북도,임실군
방현,35.688684,127.2714,전라북도,임실군
방현,35.688711,127.271457,전라북도,임실군
사기소,35.689665,127.159783,전라북도,임실군
사기소,35.689752,127.159589,전라북도,임실군
슬치마을,35.689629,127.253798,전라북도,임실군
지장,35.690558,127.208538,전라북도,임실군
지장,35.690696,127.20858,전라북도,임실군
지장,35.691764,127.207671,전라북도,임실군
방동,35.69914,127.279017,전라북도,임실군
학산마을,35.700271,127.160074,전라북도,임실군
학산마을,35.700355,127.160241,전라북도,임실군
방수리,35.700975,127.281422,전라북도,임실군
새터,35.702601,127.266978,전라북도,임실군
새터,35.702631,127.267102,전라북도,임실군
막동,35.707859,127.2839,전라북도,임실군
신덕신기마을,35.707996,127.153397,전라북도,임실군
신덕신기마을,35.707951,127.153689,전라북도,임실군
장평,35.710064,127.266626,전라북도,임실군
장평,35.710085,127.266458,전라북도,임실군
조월,35.714788,127.168373,전라북도,임실군
조월,35.714888,127.168398,전라북도,임실군
월성,35.717247,127.181463,전라북도,임실군
산선,35.722325,127.267436,전라북도,임실군
산전,35.722356,127.26754,전라북도,임실군
하상,35.732423,127.2866,전라북도,임실군
하상,35.732574,127.286697,전라북도,임실군
상월,35.744909,127.257627,전라북도,임실군
상월,35.769945,127.266432,전라북도,임실군
운암터미널,35.659789,127.158931,전라북도,임실군
운암터미널,35.659884,127.159052,전라북도,임실군
내사양,35.642872,127.167582,전라북도,임실군
가는정이,35.593844,127.103898,전라북도,임실군
금북,35.675996,127.353305,전라북도,임실군
원증,35.625068,127.38682,전라북도,임실군
35사단,35.603136,127.29341,전라북도,임실군
선거,35.60484,127.178808,전라북도,임실군
성수산휴양림,35.636918,127.397495,전라북도,임실군
임실고등학교앞,35.62042,127.287162,전라북도,임실군
임실군청,35.618363,127.289526,전라북도,임실군
임실중앙요양병원,35.60932,127.273252,전라북도,임실군
당목,35.592472,127.263038,전라북도,임실군
당목,35.592418,127.262916,전라북도,임실군
하촌,35.685186,127.23044,전라북도,임실군
원천교차로,35.660051,127.221384,전라북도,임실군
원천교차로,35.660183,127.221564,전라북도,임실군
원천리.배제,35.664694,127.218273,전라북도,임실군
원천리.배제,35.664719,127.218498,전라북도,임실군
원천리,35.668287,127.218255,전라북도,임실군
원천리,35.668252,127.217975,전라북도,임실군
배제,35.661187,127.217725,전라북도,임실군
배제,35.661384,127.217714,전라북도,임실군
대리초교,35.658515,127.270137,전라북도,임실군
대리초교,35.658599,127.270055,전라북도,임실군
신평농공단지,35.660502,127.27233,전라북도,임실군
신평농공단지,35.660374,127.272215,전라북도,임실군
하가,35.646541,127.221032,전라북도,임실군
마전,35.633673,127.226748,전라북도,임실군
북창마을,35.633126,127.20966,전라북도,임실군
북창마을,35.632934,127.209656,전라북도,임실군
샛터,35.653168,127.220312,전라북도,임실군
샛터,35.652983,127.220356,전라북도,임실군
작산,35.463717,126.698671,전라북도,고창군
평월,35.482509,126.698973,전라북도,고창군
임리,35.488647,126.717212,전라북도,고창군
환산,35.499533,126.712748,전라북도,고창군
성내,35.539966,126.741459,전라북도,고창군
우체국앞,35.539469,126.740405,전라북도,고창군
문산,35.53551,126.748535,전라북도,고창군
문산,35.535402,126.748514,전라북도,고창군
낙산,35.524764,126.756915,전라북도,고창군
낙산,35.524771,126.756794,전라북도,고창군
용전,35.510927,126.76029,전라북도,고창군
용전,35.510828,126.760259,전라북도,고창군
송암,35.509436,126.716215,전라북도,고창군
송암,35.509511,126.71636,전라북도,고창군
월암,35.505864,126.716667,전라북도,고창군
구동,35.529624,126.706043,전라북도,고창군
구동,35.529552,126.705944,전라북도,고창군
치룡리,35.534132,126.703314,전라북도,고창군
치룡리,35.534068,126.703216,전라북도,고창군
노동,35.537412,126.698954,전라북도,고창군
노동,35.537514,126.699087,전라북도,고창군
노동,35.540708,126.698162,전라북도,고창군
신송,35.550195,126.697563,전라북도,고창군
신송리,35.555568,126.698501,전라북도,고창군
송내,35.557333,126.701223,전라북도,고창군
송내,35.557542,126.704724,전라북도,고창군
송내,35.557452,126.704702,전라북도,고창군
샛터마을,35.556254,126.710381,전라북도,고창군
샛터마을,35.556335,126.71038,전라북도,고창군
석우,35.558718,126.714026,전라북도,고창군
용반,35.561546,126.706236,전라북도,고창군
예촌,35.566236,126.712878,전라북도,고창군
중남,35.569674,126.7147,전라북도,고창군
행정,35.571822,126.715681,전라북도,고창군
주황,35.540397,126.695364,전라북도,고창군
주황,35.535933,126.686733,전라북도,고창군
대촌,35.545455,126.687218,전라북도,고창군
사포,35.547498,126.679254,전라북도,고창군
후포,35.550179,126.677886,전라북도,고창군
하연,35.556894,126.682211,전라북도,고창군
반월,35.562255,126.626688,전라북도,고창군
반월,35.562272,126.626599,전라북도,고창군
상포,35.571265,126.63378,전라북도,고창군
용기,35.538579,126.585825,전라북도,고창군
용기,35.538439,126.585774,전라북도,고창군
상전,35.538827,126.568377,전라북도,고창군
상전,35.538943,126.56832,전라북도,고창군
동진,35.537829,126.566309,전라북도,고창군
동진,35.537955,126.566168,전라북도,고창군
사등,35.532352,126.559254,전라북도,고창군
사등,35.532345,126.558985,전라북도,고창군
서전,35.530556,126.557633,전라북도,고창군
월산,35.530383,126.55773,전라북도,고창군
신기,35.525244,126.553583,전라북도,고창군
신기,35.525167,126.553668,전라북도,고창군
신기,35.524621,126.55229,전라북도,고창군
신기,35.524531,126.552335,전라북도,고창군
신기,35.523538,126.549299,전라북도,고창군
신기,35.523411,126.549334,전라북도,고창군
다하마을,35.84653,126.808224,전라북도,김제시
자홍,35.83019,126.991515,전라북도,김제시
가막재,35.803085,126.918707,전라북도,김제시
용곳,35.802646,126.921667,전라북도,김제시
용소,35.812395,126.821572,전라북도,김제시
신평,35.80525,126.818428,전라북도,김제시
대장,35.794955,126.795866,전라북도,김제시
장돌,35.793126,126.788117,전라북도,김제시
우마,35.789616,126.788317,전라북도,김제시
화동마을,35.783512,126.789487,전라북도,김제시
신광,35.841722,126.721299,전라북도,김제시
창제리,35.840706,126.723262,전라북도,김제시
신광,35.83887,126.726879,전라북도,김제시
신광2리,35.837693,126.729198,전라북도,김제시
창제리,35.835418,126.73373,전라북도,김제시
대죽,35.770701,126.81943,전라북도,김제시
죽산,35.770042,126.817756,전라북도,김제시
부창,35.840189,126.860528,전라북도,김제시
부거리,35.836634,126.862267,전라북도,김제시
송삼마을,35.829122,126.994708,전라북도,김제시
기전대재활승마장,35.824629,126.996876,전라북도,김제시
수룡귀지,35.887189,126.932133,전라북도,김제시
매산,35.786405,126.945788,전라북도,김제시
문수,35.776169,126.948622,전라북도,김제시
문수,35.774909,126.949851,전라북도,김제시
창산,35.875081,126.995087,전라북도,김제시
양명,35.770773,127.006183,전라북도,김제시
하천마을,35.766709,127.00385,전라북도,김제시
선락,35.765323,127.004176,전라북도,김제시
신성,35.732874,126.84854,전라북도,김제시
초승,35.732818,126.859848,전라북도,김제시
제월,35.732234,126.850829,전라북도,김제시
신주.초처,35.740481,126.955656,전라북도,김제시
초처초등학교,35.737681,126.955491,전라북도,김제시
칠성마을,35.735419,126.956366,전라북도,김제시
종정마을,35.729692,126.961611,전라북도,김제시
동령,35.726564,126.96442,전라북도,김제시
점촌,35.819108,126.945484,전라북도,김제시
효정,35.817705,126.953655,전라북도,김제시
상리,35.815598,126.967643,전라북도,김제시
사동마을,35.81511,126.975251,전라북도,김제시
대복,35.767175,126.986861,전라북도,김제시
신성,35.763995,126.982841,전라북도,김제시
상교,35.762176,126.975861,전라북도,김제시
송내,35.759311,126.97169,전라북도,김제시
대송리,35.756498,126.967312,전라북도,김제시
소산,35.793779,126.852717,전라북도,김제시
냉정,35.793262,126.855885,전라북도,김제시
농협하나로마트,35.795137,126.878129,전라북도,김제시
사직,35.792259,126.876857,전라북도,김제시
백오동입구,35.720168,127.030739,전라북도,김제시
금산,35.71941,127.034012,전라북도,김제시
상목마을,35.800001,126.960318,전라북도,김제시
고잔,35.799009,126.954681,전라북도,김제시
마산,35.798035,126.95055,전라북도,김제시
산정,35.842068,126.942803,전라북도,김제시
수하,35.835583,126.945241,전라북도,김제시
불당,35.772764,126.786443,전라북도,김제시
신용,35.77281,126.799564,전라북도,김제시
신창,35.766994,126.783154,전라북도,김제시
서포리,35.761714,126.785735,전라북도,김제시
반월,35.776693,126.886363,전라북도,김제시
연동,35.850369,126.931946,전라북도,김제시
소산,35.791154,126.843837,전라북도,김제시
경제,35.786212,126.852337,전라북도,김제시
월봉,35.785861,126.862284,전라북도,김제시
용전,35.788664,126.996559,전라북도,김제시
사동,35.788412,126.993094,전라북도,김제시
상리,35.819382,126.805244,전라북도,김제시
서정입구,35.818599,126.808148,전라북도,김제시
청연,35.784435,127.023334,전라북도,김제시
어전마을,35.782278,127.018477,전라북도,김제시
수곡,35.815592,126.865898,전라북도,김제시
후초암,35.80843,126.87338,전라북도,김제시
갈촌,35.770753,126.882221,전라북도,김제시
갈촌,35.770911,126.882032,전라북도,김제시
신월리,35.768463,126.883245,전라북도,김제시
두월,35.796621,126.945949,전라북도,김제시
두월.황산면사무소,35.794629,126.943071,전라북도,김제시
옥정,35.851889,126.748426,전라북도,김제시
하양명,35.930372,127.437126,전라북도,진안군
무거마을,35.89173,127.450584,전라북도,진안군
원월평,35.852481,127.443966,전라북도,진안군
미적,35.990802,127.434822,전라북도,진안군
용덕,36.007287,127.436348,전라북도,진안군
산제,36.010728,127.429805,전라북도,진안군
용덕,36.00729,127.436231,전라북도,진안군
미적,35.990793,127.434705,전라북도,진안군
성암,35.980803,127.434047,전라북도,진안군
성암,35.977369,127.437313,전라북도,진안군
양지,35.973455,127.425795,전라북도,진안군
운일암.반일암,35.976309,127.409262,전라북도,진안군
삼거,35.983431,127.388459,전라북도,진안군
중리,35.972773,127.369689,전라북도,진안군
개화,35.961162,127.365287,전라북도,진안군
신기,35.954852,127.365194,전라북도,진안군
신학,35.948025,127.368145,전라북도,진안군
중사,35.943604,127.366605,전라북도,진안군
외처사,35.940888,127.358007,전라북도,진안군
봉소,35.965512,127.434255,전라북도,진안군
광석,35.961993,127.43668,전라북도,진안군
와룡,35.953378,127.461516,전라북도,진안군
옥거,35.950443,127.48897,전라북도,진안군
하양명,35.930439,127.437041,전라북도,진안군
양명,35.92035,127.435428,전라북도,진안군
수암마을,35.903547,127.437788,전라북도,진안군
무거,35.893404,127.442846,전라북도,진안군
갈거,35.888607,127.440965,전라북도,진안군
원물곡,35.787402,127.465584,전라북도,진안군
상도치,35.797599,127.454388,전라북도,진안군
상하도치,35.807909,127.448807,전라북도,진안군
송대,35.811405,127.453862,전라북도,진안군
언건,35.816912,127.462805,전라북도,진안군
갈주,35.818729,127.484759,전라북도,진안군
지사,35.813218,127.484688,전라북도,진안군
후가막,35.807499,127.484367,전라북도,진안군
원가막,35.804726,127.483737,전라북도,진안군
후가막,35.80752,127.4845,전라북도,진안군
지사,35.813214,127.484807,전라북도,진안군
갈주,35.818739,127.484885,전라북도,진안군
회사삼거리,35.823965,127.483539,전라북도,진안군
교동,35.827308,127.487189,전라북도,진안군
외송,35.833884,127.496112,전라북도,진안군
내송,35.833569,127.507556,전라북도,진안군
내송마을회관,35.835056,127.513233,전라북도,진안군
노인복지타운,35.780417,127.419283,전라북도,진안군
외사양,35.772798,127.414664,전라북도,진안군
마이산북부,35.767878,127.412687,전라북도,진안군
노인복지타운,35.7804,127.4195,전라북도,진안군
석곡,35.774109,127.451063,전라북도,진안군
구룡리.예리마을,35.766261,127.460189,전라북도,진안군
석곡,35.774136,127.451166,전라북도,진안군
암곡마을회관,35.786724,127.447412,전라북도,진안군
원물곡,35.782926,127.467182,전라북도,진안군
궁동,35.77993,127.472663,전라북도,진안군
종평,35.777248,127.4816,전라북도,진안군
내오천,35.775187,127.491023,전라북도,진안군
중말,35.759619,127.486986,전라북도,진안군
어은동,35.747198,127.483704,전라북도,진안군
중말,35.759601,127.487053,전라북도,진안군
내오천,35.775214,127.491197,전라북도,진안군
외기마을회관,35.753063,127.442958,전라북도,진안군
원가림,35.742537,127.436135,전라북도,진안군
선인,35.737686,127.442351,전라북도,진안군
사옥.사인동,35.738564,127.444663,전라북도,진안군
가림리,35.741358,127.44806,전라북도,진안군
사옥.사인동,35.738631,127.444637,전라북도,진안군
선인,35.737756,127.442364,전라북도,진안군
원가림,35.742591,127.436172,전라북도,진안군
오천,35.776809,127.493357,전라북도,진안군
평촌,35.774498,127.49483,전라북도,진안군
외오천,35.769168,127.503299,전라북도,진안군
상가막,35.794906,127.509616,전라북도,진안군
하가막,35.801484,127.515638,전라북도,진안군
동구점,35.758915,127.503798,전라북도,진안군
원양지,35.754255,127.509104,전라북도,진안군
양지,35.750997,127.510606,전라북도,진안군
개활곡,35.7813,127.405918,전라북도,진안군
대성,35.777421,127.396702,전라북도,진안군
원연장,35.779373,127.392405,전라북도,진안군
원천,35.652833,127.218967,전라북도,임실군
원천,35.652609,127.219014,전라북도,임실군
연화마을,35.617032,127.235606,전라북도,임실군
내량,35.662923,127.144987,전라북도,임실군
외량마을,35.667003,127.149897,전라북도,임실군
외량마을,35.667027,127.150021,전라북도,임실군
죽치,35.649165,127.175658,전라북도,임실군
죽치,35.649278,127.175603,전라북도,임실군
보건의료원,35.611763,127.286753,전라북도,임실군
보건의료원,35.611821,127.287029,전라북도,임실군
대곡마을,35.60834,127.290264,전라북도,임실군
대곡마을,35.608332,127.290506,전라북도,임실군
독산마을,35.563644,127.252811,전라북도,임실군
독산마을,35.563634,127.253049,전라북도,임실군
택승,35.48979,127.243521,전라북도,임실군
택승,35.48981,127.243593,전라북도,임실군
법촌,35.4857,127.236557,전라북도,임실군
법촌,35.48575,127.236535,전라북도,임실군
하용동,35.494958,127.270443,전라북도,임실군
상지,35.516404,127.285475,전라북도,임실군
상지,35.516322,127.285385,전라북도,임실군
상신마을,35.546972,127.315446,전라북도,임실군
상신마을,35.546876,127.315446,전라북도,임실군
오수역,35.541519,127.320889,전라북도,임실군
오수역,35.541387,127.320868,전라북도,임실군
탑골,35.50788,127.32381,전라북도,임실군
탑골,35.507836,127.323964,전라북도,임실군
구장,35.496098,127.343171,전라북도,임실군
구장,35.496161,127.343163,전라북도,임실군
의암,35.559109,127.338285,전라북도,임실군
의암,35.559081,127.338422,전라북도,임실군
